DOCUMENT ID,RECORD TYPE,REFERENCE BY CRFN ,REFERENCE BY DOC ID,REFERENCE BY REEL YEAR,REFERENCE BY REEL BOROUGH,REFERENCE BY REEL NBR,REFERENCE BY REEL PAGE,GOOD THROUGH DATE
2014013000399001,X,2011000005405,,0,0,0,0,02/28/2014
2014011500660001,X,2008000235342,,0,0,0,0,02/28/2014
2014020100056001,X,2007000620937,,0,0,0,0,02/28/2014
2014020300475001,X,2005000711722,,0,0,0,0,02/28/2014
2014012200060001,X,2006000494731,,0,0,0,0,02/28/2014
2013122000554001,X,2007000192640,,0,0,0,0,02/28/2014
2014020300336001,X,2009000008079,,0,0,0,0,02/28/2014
2014010900824001,X,,2006062300338003,0,0,0,0,02/28/2014
2014020301051002,X,,,2002,3,5703,1306,02/28/2014
2014012800374001,X,2008000063594,,0,0,0,0,02/28/2014
2014012900441001,X,2011000062146,,0,0,0,0,02/28/2014
2014012900346001,X,2006000291665,,0,0,0,0,02/28/2014
2014013000439004,X,,,1997,4,4522,27,02/28/2014
2014011500703001,X,2005000405369,,0,0,0,0,02/28/2014
2014013100726001,X,2010000423213,,0,0,0,0,02/28/2014
2014021800749001,X,,,1974,4,789,597,02/28/2014
2014012900485001,X,2005000422963,,0,0,0,0,02/28/2014
2014013100469001,X,2011000307866,,0,0,0,0,02/28/2014
2014013100085001,X,2007000216958,,0,0,0,0,02/28/2014
2014012401293001,X,2008000487891,,0,0,0,0,02/28/2014
2013092701373003,X,2005000309848,,0,0,0,0,02/28/2014
2014013100462001,X,2007000279842,,0,0,0,0,02/28/2014
2013072500531010,X,2011000356189,,0,0,0,0,02/28/2014
2014020601624001,X,,,1996,4,4376,2210,02/28/2014
2014013100693001,X,2006000605542,,0,0,0,0,02/28/2014
2014013100877002,X,2006000257781,,0,0,0,0,02/28/2014
2014020601444001,X,,,1989,4,2872,1151,02/28/2014
2014020900036001,X,,,2000,4,5568,166,02/28/2014
2014021700040001,X,2007000002880,,0,0,0,0,02/28/2014
2014020601627001,X,,,1997,4,4757,2185,02/28/2014
2013122601139001,X,,,2002,4,6463,980,02/28/2014
2014021100938001,X,2005000517465,,0,0,0,0,02/28/2014
2014021700613001,X,2005000183450,,0,0,0,0,02/28/2014
2014022101213001,X,2005000521599,,0,0,0,0,02/28/2014
2014021700137001,X,,,2001,3,5246,1988,02/28/2014
2014021000179001,X,,,2002,4,6482,62,02/28/2014
2014021300390001,X,,,1992,1,1893,1636,02/28/2014
2014010701135001,X,2009000243630,,0,0,0,0,02/28/2014
2014012900160003,X,2012000346421,,0,0,0,0,02/28/2014
2014011600259001,X,2013000019478,,0,0,0,0,02/28/2014
2014022000793001,X,,,1999,3,4366,461,02/28/2014
2014022101114001,X,2011000126020,,0,0,0,0,02/28/2014
2014020300949002,X,2006000453107,,0,0,0,0,02/28/2014
2014020501271001,X,2010000097853,,0,0,0,0,02/28/2014
2014022001238001,X,2004000029286,,0,0,0,0,02/28/2014
2014021700726001,X,2009000030805,,0,0,0,0,02/28/2014
2014020300997002,X,2006000202429,,0,0,0,0,02/28/2014
2014021100928001,X,,,2001,3,5142,1168,02/28/2014
2014010601083001,X,2010000207304,,0,0,0,0,02/28/2014
2014021201190001,X,2006000064039,,0,0,0,0,02/28/2014
2014022100953002,X,,,2001,3,5263,541,02/28/2014
2014020700252001,X,,,1991,3,2734,1485,02/28/2014
2014020600815001,X,2010000186289,,0,0,0,0,02/28/2014
2014021100213001,X,2004000733827,,0,0,0,0,02/28/2014
2013101700233002,X,,,1990,2,1021,2368,02/28/2014
2014020600174001,X,2004000315194,,0,0,0,0,02/28/2014
2014013100449001,X,2004000708251,,0,0,0,0,02/28/2014
2014022000321001,X,2007000014498,,0,0,0,0,02/28/2014
2014021000305001,X,2006000147055,,0,0,0,0,02/28/2014
2014021000088001,X,2005000353148,,0,0,0,0,02/28/2014
2014021200712001,X,2004000083900,,0,0,0,0,02/28/2014
2014021200724001,X,2007000139793,,0,0,0,0,02/28/2014
2013122601153001,X,,,2002,4,6463,980,02/28/2014
2014013100360002,X,2006000260184,,0,0,0,0,02/28/2014
2014013000925001,X,2006000418335,,0,0,0,0,02/28/2014
2014020300101006,X,2011000263632,,0,0,0,0,02/28/2014
2014020600272001,X,2011000191534,,0,0,0,0,02/28/2014
2014021700554001,X,2008000462435,,0,0,0,0,02/28/2014
2014012901463001,X,,,1986,2,680,90,02/28/2014
2014020300101003,X,2011000143666,,0,0,0,0,02/28/2014
2014012900061001,X,,,1990,3,2591,445,02/28/2014
2014013001166005,X,,2014013001166004,0,0,0,0,02/28/2014
2014013001176002,X,2003000103918,,0,0,0,0,02/28/2014
2014012700039001,X,2008000011552,,0,0,0,0,02/28/2014
2014010201076001,X,2007000401534,,0,0,0,0,02/28/2014
2014013100287001,X,,,1999,2,1652,1305,02/28/2014
2014012700158001,X,2013000000869,,0,0,0,0,02/28/2014
2014013100588003,X,,,1996,1,2321,523,02/28/2014
2014012401388001,X,2006000566013,,0,0,0,0,02/28/2014
2014013001120001,X,2004000501784,,0,0,0,0,02/28/2014
2014012900124001,X,2010000098194,,0,0,0,0,02/28/2014
2014013100360001,X,2006000260184,,0,0,0,0,02/28/2014
2014011600703002,X,2006000547821,,0,0,0,0,02/28/2014
2014013001029001,X,2005000418893,,0,0,0,0,02/28/2014
2014012801060001,X,,,1999,2,1679,1982,02/28/2014
2014013001297001,X,2005000398402,,0,0,0,0,02/28/2014
2014012700248001,X,2009000374654,,0,0,0,0,02/28/2014
2014012901437001,X,,,1994,4,3873,1552,02/28/2014
2014012901392001,X,2009000022294,,0,0,0,0,02/28/2014
2014012801333001,X,2013000355991,,0,0,0,0,02/28/2014
2014013001152003,X,,,2001,4,6107,2460,02/28/2014
2014013000958001,X,2005000350525,,0,0,0,0,02/28/2014
2014012100538001,X,2007000565323,,0,0,0,0,02/28/2014
2014012901310001,X,2005000176588,,0,0,0,0,02/28/2014
2014012900913014,X,2013000015552,,0,0,0,0,02/28/2014
2013121800001001,X,2006000547400,,0,0,0,0,02/28/2014
2014013001229001,X,2008000011666,,0,0,0,0,02/28/2014
2014012300243001,X,2007000193005,,0,0,0,0,02/28/2014
2014012500052001,X,2005000557123,,0,0,0,0,02/28/2014
2014012901009003,X,,,1938,3,8305,455,02/28/2014
2014013001304001,X,2006000635363,,0,0,0,0,02/28/2014
2014012800449001,X,2006000447128,,0,0,0,0,02/28/2014
2014012300967001,X,2008000090873,,0,0,0,0,02/28/2014
2014020601602001,X,2008000270098,,0,0,0,0,02/28/2014
2014013001113001,X,2005000560153,,0,0,0,0,02/28/2014
2014013001122005,X,,2013013001122004,0,0,0,0,02/28/2014
2014012401276001,X,2008000365785,,0,0,0,0,02/28/2014
2014020300718003,X,,,1998,1,2544,649,02/28/2014
2014013000987001,X,2007000093130,,0,0,0,0,02/28/2014
2014012301320001,X,2005000152016,,0,0,0,0,02/28/2014
2014020601132001,X,2005000589115,,0,0,0,0,02/28/2014
2014020601596001,X,2004000313562,,0,0,0,0,02/28/2014
2014020500673002,X,,,1928,3,6958,492,02/28/2014
2014012801022001,X,,,1987,4,2439,1312,02/28/2014
2014020500839001,X,,,1999,4,5227,534,02/28/2014
2014012400003001,X,2005000589718,,0,0,0,0,02/28/2014
2014012800782001,X,2009000152944,,0,0,0,0,02/28/2014
2014020601455001,X,2006000481378,,0,0,0,0,02/28/2014
2014020700052001,X,2008000017264,,0,0,0,0,02/28/2014
2014020300816001,X,2010000070472,,0,0,0,0,02/28/2014
2014020601595001,X,2006000617654,,0,0,0,0,02/28/2014
2014020601365001,X,2010000024524,,0,0,0,0,02/28/2014
2014013001249001,X,,2008110300686002,0,0,0,0,02/28/2014
2014020601270001,X,2004000088250,,0,0,0,0,02/28/2014
2014020400200003,X,,,2002,4,6694,1344,02/28/2014
2014012901382001,X,,,2001,4,5849,2289,02/28/2014
2014020601360001,X,2007000075819,,0,0,0,0,02/28/2014
2014012900716011,X,2009000091240,,0,0,0,0,02/28/2014
2014012901544001,X,,,2002,1,3577,1890,02/28/2014
2014012900913006,X,2009000091240,,0,0,0,0,02/28/2014
2014012900913004,X,2008000467941,,0,0,0,0,02/28/2014
2014012900716014,X,2011000349442,,0,0,0,0,02/28/2014
2014012900298001,X,2003000217096,,0,0,0,0,02/28/2014
2014020600900001,X,2005000276757,,0,0,0,0,02/28/2014
2014012800538001,X,2006000548768,,0,0,0,0,02/28/2014
2014020600420001,X,2004000095932,,0,0,0,0,02/28/2014
2014012900716007,X,2010000183891,,0,0,0,0,02/28/2014
2014020600474001,X,2007000109470,,0,0,0,0,02/28/2014
2014012900145001,X,,,2002,3,5751,2470,02/28/2014
2014012801238001,X,2005000033004,,0,0,0,0,02/28/2014
2014020601442001,X,2007000500204,,0,0,0,0,02/28/2014
2013112500593001,X,2007000090107,,0,0,0,0,02/28/2014
2014020600404001,X,2004000162665,,0,0,0,0,02/28/2014
2014012900986001,X,2004000544043,,0,0,0,0,02/28/2014
2014020601295001,X,,,1972,4,606,1992,02/28/2014
2014012900156001,X,,,1990,3,2537,1568,02/28/2014
2014012700075001,X,2005000212335,,0,0,0,0,02/28/2014
2014012900453001,X,2005000210919,,0,0,0,0,02/28/2014
2014012900070001,X,2009000406483,,0,0,0,0,02/28/2014
2013120600582001,X,2006000532049,,0,0,0,0,02/28/2014
2014013000732005,X,,2014013000732004,0,0,0,0,02/28/2014
2014012700719001,X,2007000262456,,0,0,0,0,02/28/2014
2014012700959002,X,2005000713348,,0,0,0,0,02/28/2014
2014012700494001,X,,,2002,4,6441,627,02/28/2014
2014012500046001,X,2005000397179,,0,0,0,0,02/28/2014
2014012700697001,X,2004000795996,,0,0,0,0,02/28/2014
2014010600305001,X,2013000303716,,0,0,0,0,02/28/2014
2014012000175001,X,2008000165074,,0,0,0,0,02/28/2014
2014012400479001,X,2007000540540,,0,0,0,0,02/28/2014
2014010900575001,X,2008000079289,,0,0,0,0,02/28/2014
2014012701275001,X,2013000434438,,0,0,0,0,02/28/2014
2014012901213002,X,2005000705822,,0,0,0,0,02/28/2014
2013122300444001,X,,,1929,1,3943,145,02/28/2014
2014012901194001,X,2012000484056,,0,0,0,0,02/28/2014
2014012800897001,X,2007000468631,,0,0,0,0,02/28/2014
2014022400068001,X,2014000061613,,0,0,0,0,02/28/2014
2014012200427002,X,,,2002,1,3627,2190,02/28/2014
2014012701254001,X,2006000541046,,0,0,0,0,02/28/2014
2014012801177003,X,2012000018120,,0,0,0,0,02/28/2014
2014022700923001,X,,,1982,3,1344,80,02/28/2014
2014011600073001,X,2003000011237,,0,0,0,0,02/28/2014
2014021000453004,X,2007000260657,,0,0,0,0,02/28/2014
2014020400800001,X,2007000600734,,0,0,0,0,02/28/2014
2014021200224001,X,2014000034077,,0,0,0,0,02/28/2014
2014012100128001,X,2010000366016,,0,0,0,0,02/28/2014
2014012400744001,X,2013000215992,,0,0,0,0,02/28/2014
2014021700490001,X,2005000484095,,0,0,0,0,02/28/2014
2014012100358001,X,2007000072129,,0,0,0,0,02/28/2014
2014021400575001,X,2011000345088,,0,0,0,0,02/28/2014
2014021100762001,X,,2013010802044001,0,0,0,0,02/28/2014
2014020401236001,X,2013000523844,,0,0,0,0,02/28/2014
2014020300701001,X,2010000281193,,0,0,0,0,02/28/2014
2014013100623001,X,2011000379626,,0,0,0,0,02/28/2014
2014021200213002,X,2006000566548,,0,0,0,0,02/28/2014
2014011400555001,X,2012000133617,,0,0,0,0,02/28/2014
2014021200495001,X,2013000493498,,0,0,0,0,02/28/2014
2013112000675002,X,,2013112000675001,0,0,0,0,02/28/2014
2014021200984009,X,2011000393558,,0,0,0,0,02/28/2014
2014021200107001,X,,,1985,2,573,768,02/28/2014
2014021201260015,X,2013000383855,,0,0,0,0,02/28/2014
2014011300596001,X,2007000411741,,0,0,0,0,02/28/2014
2014021201260016,X,2013000383879,,0,0,0,0,02/28/2014
2014021201260002,X,2013000361161,,0,0,0,0,02/28/2014
2014021201260012,X,2014000006597,,0,0,0,0,02/28/2014
2014021201260006,X,2013000504858,,0,0,0,0,02/28/2014
2014021200984010,X,2012000123739,,0,0,0,0,02/28/2014
2014022100606001,X,2005000644249,,0,0,0,0,02/28/2014
2014013000781001,X,2007000467067,,0,0,0,0,02/28/2014
2014011700663001,X,2005000674323,,0,0,0,0,02/28/2014
2014021101291001,X,2006000300908,,0,0,0,0,02/28/2014
2014021000212001,X,2013000268909,,0,0,0,0,02/28/2014
2014021400254001,X,,,1995,2,1292,522,02/28/2014
2014021800113001,X,,,1998,1,2659,393,02/28/2014
2014021200984005,X,2010000403953,,0,0,0,0,02/28/2014
2014021200984003,X,2010000080364,,0,0,0,0,02/28/2014
2014012800840001,X,2004000586287,,0,0,0,0,02/28/2014
2014011800019004,X,2005000133154,,0,0,0,0,02/28/2014
2014013000121003,X,2011000402520,,0,0,0,0,02/28/2014
2014011700108001,X,2013000401989,,0,0,0,0,02/28/2014
2014012800835002,X,2005000096464,,0,0,0,0,02/28/2014
2014012801382002,X,2005000132830,,0,0,0,0,02/28/2014
2014012301130001,X,2008000392257,,0,0,0,0,02/28/2014
2014012900877005,X,,2014012900877003,0,0,0,0,02/28/2014
2014012901244002,X,2003000119705,,0,0,0,0,02/28/2014
2014012801382003,X,2008000468467,,0,0,0,0,02/28/2014
2014012901213004,X,2005000705822,,0,0,0,0,02/28/2014
2014012400495001,X,2007000540540,,0,0,0,0,02/28/2014
2014022001184005,X,,2014022001184004,0,0,0,0,02/28/2014
2014021200933005,X,,2014021200933004,0,0,0,0,02/28/2014
2014013000469002,X,2013000087134,,0,0,0,0,02/28/2014
2013122300444003,X,,,1929,1,3943,145,02/28/2014
2014010901316005,X,2006000407886,,0,0,0,0,02/28/2014
2014012800897002,X,2007000468631,,0,0,0,0,02/28/2014
2014012200427003,X,,,1993,1,1993,282,02/28/2014
2014012300484005,X,2013000018252,,0,0,0,0,02/28/2014
2014012801177005,X,2012000018120,,0,0,0,0,02/28/2014
2014022100190003,X,,2014022100190002,0,0,0,0,02/28/2014
2014012801010002,X,2008000090075,,0,0,0,0,02/28/2014
2014013000401003,X,2003000002168,,0,0,0,0,02/28/2014
2014012200556002,X,2012000053531,,0,0,0,0,02/28/2014
2014022000593002,X,,2014022000593001,0,0,0,0,02/28/2014
2014022601019003,X,,2014022601019002,0,0,0,0,02/28/2014
2013121800323003,X,,2013121800323001,0,0,0,0,02/28/2014
2014022000710003,X,,2014022000710002,0,0,0,0,02/28/2014
2014022500947003,X,,2014022500947002,0,0,0,0,02/28/2014
2014021900439005,X,,2014021900439004,0,0,0,0,02/28/2014
2014022100436004,X,,2014022100436003,0,0,0,0,02/28/2014
2014022600939003,X,,2014022600939002,0,0,0,0,02/28/2014
2014022100577003,X,,2014022100577002,0,0,0,0,02/28/2014
2014022100220008,X,,2014022100220007,0,0,0,0,02/28/2014
2014022500673002,X,,2014022500673001,0,0,0,0,02/28/2014
2014021801148003,X,,2014021801148002,0,0,0,0,02/28/2014
2014022000151001,X,2014000055892,,0,0,0,0,02/28/2014
2014010800326006,X,,2014010800326005,0,0,0,0,02/28/2014
2014021001299003,X,,2014021001299002,0,0,0,0,02/28/2014
2014021700563004,X,,2014021700563003,0,0,0,0,02/28/2014
2014021200536006,X,,2014021200536003,0,0,0,0,02/28/2014
2014021800080006,X,,,1993,2,1199,84,02/28/2014
2014021100840001,X,,,1980,2,411,414,02/28/2014
2014013000226001,X,,,1994,2,1254,1603,02/28/2014
2014020300848001,X,2006000025692,,0,0,0,0,02/28/2014
2014022500765003,X,,2014022500765002,0,0,0,0,02/28/2014
2014021901242003,X,,2014021901242002,0,0,0,0,02/28/2014
2014022101180009,X,,2014022101180006,0,0,0,0,02/28/2014
2014021801003004,X,,2014021801003003,0,0,0,0,02/28/2014
2014022100329002,X,,2014022100329001,0,0,0,0,02/28/2014
2014021100170003,X,,2014021100170001,0,0,0,0,02/28/2014
2014022100329005,X,,2014022100329004,0,0,0,0,02/28/2014
2014020600913001,X,2006000633337,,0,0,0,0,02/28/2014
2014021700251002,X,,2014021700251001,0,0,0,0,02/28/2014
2014021900391003,X,,,1926,3,6474,234,02/28/2014
2014020400698003,X,,2014020400698002,0,0,0,0,02/28/2014
2013101700134005,X,,2013101700134003,0,0,0,0,02/28/2014
2014021100757002,X,,2014021100757001,0,0,0,0,02/28/2014
2014022000694004,X,,2014022000694002,0,0,0,0,02/28/2014
2014020400373001,X,2006000623715,,0,0,0,0,02/28/2014
2013112600995001,X,,,1997,4,4741,48,02/28/2014
2014010300725001,X,,,1999,4,5440,2160,02/28/2014
2014020501162001,X,2005000451087,,0,0,0,0,02/28/2014
2013120301353001,X,2006000628796,,0,0,0,0,02/28/2014
2014012800105001,X,2004000334858,,0,0,0,0,02/28/2014
2014010801146001,X,2006000321613,,0,0,0,0,02/28/2014
2014012400128001,X,2004000401586,,0,0,0,0,02/28/2014
2014020500327004,X,,,2001,1,3416,1374,02/28/2014
2014020401108001,X,,,1977,3,949,1293,02/28/2014
2014020400055001,X,2007000512233,,0,0,0,0,02/28/2014
2014020500057001,X,2008000067482,,0,0,0,0,02/28/2014
2014020500327005,X,,,2001,1,3416,1374,02/28/2014
2014012900972002,X,2005000240546,,0,0,0,0,02/28/2014
2014020500327006,X,2013000222159,,0,0,0,0,02/28/2014
2014021100840002,X,,,1980,2,411,414,02/28/2014
2014020500369001,X,2008000166005,,0,0,0,0,02/28/2014
2014012000194001,X,,,2001,1,3405,2192,02/28/2014
2014013100862001,X,2004000569286,,0,0,0,0,02/28/2014
2014020400298001,X,2005000653283,,0,0,0,0,02/28/2014
2014012400974002,X,2006000579469,,0,0,0,0,02/28/2014
2014020501141001,X,2004000126215,,0,0,0,0,02/28/2014
2014020700524001,X,2007000606039,,0,0,0,0,02/28/2014
2014020501110001,X,2005000506489,,0,0,0,0,02/28/2014
2014020600971001,X,,,1999,2,1653,1148,02/28/2014
2014020400694001,X,2011000320351,,0,0,0,0,02/28/2014
2014020501171001,X,2005000124971,,0,0,0,0,02/28/2014
2014020300833001,X,2006000025698,,0,0,0,0,02/28/2014
2014020600540001,X,2009000126232,,0,0,0,0,02/28/2014
2014020600731001,X,2006000371514,,0,0,0,0,02/28/2014
2014012700531001,X,2004000786040,,0,0,0,0,02/28/2014
2014011700885001,X,2003000254702,,0,0,0,0,02/28/2014
2014020700977001,X,2011000129761,,0,0,0,0,02/28/2014
2014020300747001,X,2005000350105,,0,0,0,0,02/28/2014
2014020600984002,X,,2014020600984001,0,0,0,0,02/28/2014
2014020400194001,X,2007000006552,,0,0,0,0,02/28/2014
2014020300337001,X,2006000525318,,0,0,0,0,02/28/2014
2013091000609002,X,2009000323019,,0,0,0,0,02/28/2014
2014021100705001,X,,,2001,3,5397,954,02/28/2014
2014021100480001,X,2003000049295,,0,0,0,0,02/28/2014
2014021100533001,X,2004000355692,,0,0,0,0,02/28/2014
2014020701164001,X,2005000147298,,0,0,0,0,02/28/2014
2014021100535001,X,2004000651162,,0,0,0,0,02/28/2014
2014021100498001,X,2006000508715,,0,0,0,0,02/28/2014
2014020401271001,X,2007000139706,,0,0,0,0,02/28/2014
2013122400566001,X,2006000540631,,0,0,0,0,02/28/2014
2014020300486001,X,2005000682673,,0,0,0,0,02/28/2014
2014022000836003,X,2005000107015,,0,0,0,0,02/28/2014
2013121900150001,X,2008000273287,,0,0,0,0,02/28/2014
2014012100548001,X,2004000378471,,0,0,0,0,02/28/2014
2014021100133001,X,,,1957,3,11393,362,02/28/2014
2014020400713002,X,2008000484602,,0,0,0,0,02/28/2014
2014021100427001,X,2007000440582,,0,0,0,0,02/28/2014
2014011600980001,X,2008000124760,,0,0,0,0,02/28/2014
2014021100133003,X,,,1957,3,11393,362,02/28/2014
2014021100397001,X,2006000680869,,0,0,0,0,02/28/2014
2014020300152001,X,2006000694657,,0,0,0,0,02/28/2014
2014012101150001,X,2008000407145,,0,0,0,0,02/28/2014
2014020400921001,X,2008000295493,,0,0,0,0,02/28/2014
2014012100058001,X,2005000104411,,0,0,0,0,02/28/2014
2014012200942001,X,,,2002,2,1995,518,02/28/2014
2014012101150003,X,2008000407145,,0,0,0,0,02/28/2014
2014013100430001,X,2007000291867,,0,0,0,0,02/28/2014
2014012301025001,X,,,1998,4,4993,2091,02/28/2014
2014021100225001,X,,,1999,4,5096,2192,02/28/2014
2014020701266001,X,2004000529414,,0,0,0,0,02/28/2014
2014021000208001,X,,,1961,4,7835,102,02/28/2014
2014020400895001,X,2007000256691,,0,0,0,0,02/28/2014
2014021000208002,X,,,1961,4,7835,102,02/28/2014
2014020300098001,X,2005000708442,,0,0,0,0,02/28/2014
2014020401145001,X,2006000231183,,0,0,0,0,02/28/2014
2014021200499001,X,2005000002367,,0,0,0,0,02/28/2014
2014021100415001,X,2007000560793,,0,0,0,0,02/28/2014
2014020500533001,X,2007000163553,,0,0,0,0,02/28/2014
2014013000856001,X,2004000434726,,0,0,0,0,02/28/2014
2014013100068001,X,2009000112435,,0,0,0,0,02/28/2014
2014013101086001,X,2007000239819,,0,0,0,0,02/28/2014
2014020601335001,X,2006000696639,,0,0,0,0,02/28/2014
2014020501179001,X,2006000537914,,0,0,0,0,02/28/2014
2014021200943003,X,,2014021200943002,0,0,0,0,02/28/2014
2014022001462004,X,,2014022001462003,0,0,0,0,02/28/2014
2014021200993002,X,,2014021200993001,0,0,0,0,02/28/2014
2014021800476002,X,,2014021800476001,0,0,0,0,02/28/2014
2013112600785004,X,2007000553927,,0,0,0,0,02/28/2014
2014011501162005,X,,,1992,2,1089,951,02/28/2014
2014021900972002,X,,2014021900972001,0,0,0,0,02/28/2014
2014012701147003,X,2006000531311,,0,0,0,0,02/28/2014
2013111501381004,X,2006000024411,,0,0,0,0,02/28/2014
2014022001462007,X,,2014022001462006,0,0,0,0,02/28/2014
2013123100510006,X,,,2000,2,1763,1264,02/28/2014
2014022400236003,X,,2014022400236002,0,0,0,0,02/28/2014
2014022100667003,X,,2014022100667002,0,0,0,0,02/28/2014
2014022101233003,X,,2014022101233002,0,0,0,0,02/28/2014
2014022100626003,X,,2014022100626002,0,0,0,0,02/28/2014
2014022000778003,X,2010000039523,,0,0,0,0,02/28/2014
2014021200425004,X,,2014021200425003,0,0,0,0,02/28/2014
2014021901360003,X,,2014021901360002,0,0,0,0,02/28/2014
2014021900416005,X,,2014021900416004,0,0,0,0,02/28/2014
2014022101047002,X,,2014022100935001,0,0,0,0,02/28/2014
2014021300514007,X,,2014021300514006,0,0,0,0,02/28/2014
2014021901019002,X,,2014021901019001,0,0,0,0,02/28/2014
2014022100935002,X,,2014022100935001,0,0,0,0,02/28/2014
2014021901019006,X,,2014021901019005,0,0,0,0,02/28/2014
2014022100095002,X,,2014022100095001,0,0,0,0,02/28/2014
2014022001044002,X,,2014022001044001,0,0,0,0,02/28/2014
2014022001158003,X,,2014022001158002,0,0,0,0,02/28/2014
2014022100300001,X,,2014022100282001,0,0,0,0,02/28/2014
2014021800394002,X,,2014021800394001,0,0,0,0,02/28/2014
2014022001342002,X,,2014022001342001,0,0,0,0,02/28/2014
2014021800521003,X,2012000503943,,0,0,0,0,02/28/2014
2014021001474001,X,2010000376918,,0,0,0,0,02/28/2014
2013122000127003,X,,2013122000127002,0,0,0,0,02/28/2014
2014021800813002,X,,2014021800813001,0,0,0,0,02/28/2014
2014021200229002,X,,2014021200229002,0,0,0,0,02/28/2014
2013123000501005,X,,2013123000501003,0,0,0,0,02/28/2014
2014021400511003,X,,2014021400511002,0,0,0,0,02/28/2014
2014021001174004,X,2003000024255,,0,0,0,0,02/28/2014
2014022000510004,X,2010000154608,,0,0,0,0,02/28/2014
2013100900897004,X,,2013100900897003,0,0,0,0,02/28/2014
2014010900665003,X,,2014010900665002,0,0,0,0,02/28/2014
2014022000426003,X,,2014022000426002,0,0,0,0,02/28/2014
2014022000228003,X,,2014022000228002,0,0,0,0,02/28/2014
2014022001065002,X,,2014022001065001,0,0,0,0,02/28/2014
2014022000334002,X,,2014022000334001,0,0,0,0,02/28/2014
2014012100675004,X,,,1937,1,4273,221,02/28/2014
2014021900547004,X,,2014021900547003,0,0,0,0,02/28/2014
2014021900589003,X,,2014021900589002,0,0,0,0,02/28/2014
2014021201048007,X,2006000178133,,0,0,0,0,02/28/2014
2014021400473004,X,,,1986,2,676,575,02/28/2014
2014021901104002,X,,2014021901104001,0,0,0,0,02/28/2014
2014013000394003,X,,2014013000394001,0,0,0,0,02/28/2014
2014020500363004,X,,2014020500363003,0,0,0,0,02/28/2014
2014021400704002,X,,,1996,2,1368,1992,02/28/2014
2014020600531002,X,,2014020600531001,0,0,0,0,02/28/2014
2014021101246002,X,,2014021101246001,0,0,0,0,02/28/2014
2014021200332002,X,,2014021200332001,0,0,0,0,02/28/2014
2014022000221002,X,,2014022000221001,0,0,0,0,02/28/2014
2014020700817002,X,,2014020700817001,0,0,0,0,02/28/2014
2014021900943003,X,,2014021900943002,0,0,0,0,02/28/2014
2014012100665003,X,,2014012100665002,0,0,0,0,02/28/2014
2014021900552002,X,,2014021900552001,0,0,0,0,02/28/2014
2014021200944004,X,2012000087125,,0,0,0,0,02/28/2014
2014021001474002,X,2010000376918,,0,0,0,0,02/28/2014
2014020601398003,X,,2014020601398002,0,0,0,0,02/28/2014
2013120300672003,X,2006000024419,,0,0,0,0,02/28/2014
2014021800922003,X,,2014021800922002,0,0,0,0,02/28/2014
2014020700752002,X,,2014020700752001,0,0,0,0,02/28/2014
2014021200285008,X,,2014021200285007,0,0,0,0,02/28/2014
2013123000638005,X,2004000158524,,0,0,0,0,02/28/2014
2014021100098002,X,,2014021100098001,0,0,0,0,02/28/2014
2014021700293004,X,2006000673626,,0,0,0,0,02/28/2014
2014020400108002,X,,2014020400108001,0,0,0,0,02/28/2014
2014021700743003,X,,2014021700743002,0,0,0,0,02/28/2014
2014021700605002,X,,2014021700605001,0,0,0,0,02/28/2014
2014021800246003,X,,2014021800246002,0,0,0,0,02/28/2014
2014021100111003,X,2010000004232,,0,0,0,0,02/28/2014
2014021700127002,X,,2014021700127001,0,0,0,0,02/28/2014
2014021101102005,X,,,1986,3,1779,634,02/28/2014
2014021001499001,X,2006000398467,,0,0,0,0,02/28/2014
2014021100141001,X,2005000586209,,0,0,0,0,02/28/2014
2014021300548002,X,,2014021300548001,0,0,0,0,02/28/2014
2014021800680002,X,,2014021800680001,0,0,0,0,02/28/2014
2014021200094005,X,,2014021200094004,0,0,0,0,02/28/2014
2014021001219004,X,2013000109221,,0,0,0,0,02/28/2014
2014020400356004,X,,2014020400356002,0,0,0,0,02/28/2014
2014021100211001,X,,,2000,4,5622,1280,02/28/2014
2014021001499002,X,2006000398467,,0,0,0,0,02/28/2014
2014020301118001,X,2004000254618,,0,0,0,0,02/28/2014
2014021100080001,X,2005000598250,,0,0,0,0,02/28/2014
2014013100771001,X,2010000227008,,0,0,0,0,02/28/2014
2014021001546001,X,,,1997,4,4528,138,02/28/2014
2014013000835001,X,2005000363543,,0,0,0,0,02/28/2014
2014021100071001,X,2009000015391,,0,0,0,0,02/28/2014
2014021200065001,X,,,1991,2,1062,728,02/28/2014
2014021300424001,X,2011000175867,,0,0,0,0,02/28/2014
2014012201065002,X,,2014012201065001,0,0,0,0,02/28/2014
2014021001049005,X,,2014021001049004,0,0,0,0,02/28/2014
2014020300082001,X,2006000472971,,0,0,0,0,02/28/2014
2014021000591001,X,2009000004791,,0,0,0,0,02/28/2014
2014021100559002,X,,,1999,2,1696,2181,02/28/2014
2014021001284001,X,2012000351258,,0,0,0,0,02/28/2014
2014021001503001,X,2011000377636,,0,0,0,0,02/28/2014
2014021000389001,X,2008000396170,,0,0,0,0,02/28/2014
2014021001558001,X,2009000057271,,0,0,0,0,02/28/2014
2014021001292001,X,2007000552907,,0,0,0,0,02/28/2014
