DOCUMENT ID,RECORD TYPE,BOROUGH,BLOCK,LOT,EASEMENT,PARTIAL LOT,AIR RIGHTS,SUBTERRANEAN RIGHTS,PROPERTY TYPE,STREET NUMBER,STREET NAME,UNIT,GOOD THROUGH DATE
2013121600723001,L,2,5069,29,N,E,N,N,D3,682,EAST 239 STREET,,02/28/2014
2014020500173001,L,3,6336,77,N,E,N,N,D3,2203,85TH ST,,02/28/2014
2014020400126001,L,3,6002,27,N,E,N,N,D1,1050,81ST STREET,,02/28/2014
2014020400111001,L,3,6459,21,N,E,N,N,D2,303,BAY 8TH STREET,,02/28/2014
2014020400107001,L,3,7095,68,N,E,N,N,D2,2037,W 11TH STREET,,02/28/2014
2012122400501001,L,3,6037,50,N,E,N,N,D1,8502,7 AVENUE,,02/28/2014
2014020500697001,L,1,1165,153,N,E,N,N,AP,236,WEST 74TH   STREET,,02/28/2014
2014021000436002,L,1,1729,1009,N,E,N,N,SC,55,WEST 131 STREET,B-5,02/28/2014
2014022000782001,L,4,13246,45,N,E,N,N,D1,244-15,137TH   ROAD,,02/28/2014
2014020400699003,L,4,3600,95,N,E,N,N,D2,74-17,65TH   STREET,,02/28/2014
2014021901014001,L,3,7735,17,N,E,N,N,D1,1121,EAST 51st   STREET,,02/28/2014
2014021800792001,L,3,1081,58,N,E,N,N,D1,571,4 STREET,,02/28/2014
2014020400034001,L,1,41,1263,N,E,N,N,SC,56,PINE STREET,12A,02/28/2014
2014020300618002,L,3,1166,80,N,E,N,N,D3,399,STERLING PLACE,,02/28/2014
2014020300266001,L,4,5958,123,N,E,N,N,D2,215-02,23RD   ROAD,,02/28/2014
2014020300275001,L,4,16285,75,N,E,N,N,D1,168,BEACH 141 STREET,,02/28/2014
2013032200331001,L,3,2320,5,N,E,N,N,F1,175,BEDFORD AVENUE,,02/28/2014
2014020601327001,L,4,3230,24,N,E,N,N,D1,35,EXETER STREET,,02/28/2014
2014021300231001,L,1,1497,7,N,E,N,N,AP,7,EAST 85TH   STREET,,02/28/2014
2014013000049001,L,4,8958,2,N,E,N,N,D1,78-14,90TH   AVENUE,,02/28/2014
2014022100156001,L,1,793,1605,N,E,N,N,SC,127,7 AVENUE,2D,02/28/2014
2014021100726001,L,1,434,1308,N,E,N,N,SC,107,AVENUE A,5F,02/28/2014
2014021200378001,L,1,1438,2902,N,E,N,N,SC,340,EAST 64TH   STREET,29B,02/28/2014
2014021200066001,L,1,637,1105,N,E,N,N,SC,366,WEST 11TH   STREET,1E,02/28/2014
2014021200112001,L,1,68,1113,N,E,N,N,SC,80,JOHN STREET,14E,02/28/2014
2014021200708001,L,1,1484,1217,N,E,N,N,SC,515,EAST 72ND   STREET,20H,02/28/2014
2014020601275001,L,1,1392,1170,N,E,N,N,SC,40,EAST 78TH   STREET,3F,02/28/2014
2014020900027001,L,1,1237,1152,N,E,N,N,SC,250,WEST 90TH   STREET,6D,02/28/2014
2014021001163001,L,1,1032,1369,N,E,N,N,SC,350,WEST 42ND   STREET,38H,02/28/2014
2014012701356001,L,1,1032,1096,N,E,N,N,SC,350,WEST 42ND   STREET,11D,02/28/2014
2014021101165001,L,1,16,6129,N,E,N,N,SC,21,SOUTH END AVENUE,722,02/28/2014
2014012700147001,L,1,1920,146,N,E,N,N,D1,132,WEST 136 STREET,,02/28/2014
2014022000484001,L,3,8702,98,N,E,N,N,OT,8,BRIGHTON 10 COURT,,02/28/2014
2014021200346001,L,1,1271,1010,N,E,N,N,SC,77,WEST 55TH   STREET,10K,02/28/2014
2014021000033001,L,1,1323,1110,N,E,N,N,SC,255,EAST 49TH   STREET,21F,02/28/2014
2014021200126001,L,3,855,18,N,E,N,N,D3,430,58TH STREET,,02/28/2014
2014021900788001,L,3,6673,26,N,E,N,N,RP,1848,WEST 7,,02/28/2014
2014022000809001,L,1,2180,536,N,E,N,N,AP,209,BENNETT AVENUE,,02/28/2014
2014021200322001,L,3,1508,50,N,E,N,N,F1,194,HOWARD AVENUE,,02/28/2014
2014021101430001,L,4,2897,16,N,E,N,N,D2,58-24,85TH   STREET,,02/28/2014
2014022000272003,L,4,5976,11,N,E,N,N,D1,28-14,202ND   STREET,,02/28/2014
2014021600015001,L,4,6500,7,N,E,N,N,D2,64-04,138TH   STREET,,02/28/2014
2014021600016001,L,4,3470,51,N,E,N,N,D6,1855,MADISON STREET,,02/28/2014
2014021600010001,L,4,4772,30,N,E,N,N,D1,28-18,PARSONS BOULEVARD,,02/28/2014
2014021100639002,L,4,701,56,N,P,N,N,AP,25-34,43RD   STREET,,02/28/2014
2014021200843004,L,1,1006,1302,N,E,N,N,TS,1335,AVENUE OF THE AMER,TIMES,02/28/2014
2014021200843005,L,1,1006,1302,N,E,N,N,TS,1335,AVENUE OF THE AMER,TIMES,02/28/2014
2014021200843007,L,1,1006,1302,N,E,N,N,TS,1335,AVENUE OF THE AMER,TIMES,02/28/2014
2014021200843008,L,1,1006,1302,N,E,N,N,TS,1335,AVENUE OF THE AMER,TIMES,02/28/2014
2014021200843011,L,1,1006,1302,N,E,N,N,TS,1335,AVENUE OF THE AMER,TIMES,02/28/2014
2014021200843012,L,1,1006,1302,N,E,N,N,TS,1335,AVENUE OF THE AMER,TIMES,02/28/2014
2014021200871001,L,3,7011,47,N,E,N,N,CR,2811,MERMAID AVENUE,,02/28/2014
2014010600534001,L,4,9243,201,N,E,N,N,D1,83-04,125TH   STREET,,02/28/2014
2014021800944003,L,3,385,35,N,E,N,N,D3,134,BERGEN STREET,,02/28/2014
2014021600008001,L,3,5637,59,N,E,N,N,D2,843,50TH   STREET,,02/28/2014
2014012800252001,L,4,11964,48,N,E,N,N,F1,112-26,148TH   STREET,,02/28/2014
2014020500644001,L,4,5276,29,N,E,N,N,NA,40-12,158th   STREET,,02/28/2014
2014012900099001,L,4,5526,50,N,E,N,N,D1,45-14,UTOPIA PARKWAY,,02/28/2014
2014012400106001,L,4,12164,52,N,E,N,N,D1,110-32,UNION HALL STREET,,02/28/2014
2014012700648001,L,4,12167,28,N,E,N,N,D1,153-06,111TH   ROAD,,02/28/2014
2014012901533001,L,4,8786,36,N,E,N,N,D1,84-62,257TH   STREET,,02/28/2014
2014012301323001,L,4,5769,31,N,E,N,N,D2,166-30,25TH   AVENUE,,02/28/2014
2014012800599001,L,4,5751,12,N,E,N,N,D1,166-16,20TH   AVENUE,,02/28/2014
2014012400372001,L,4,4728,98,N,E,N,N,D2,154-05,17TH AVENUE,,02/28/2014
2014012800079001,L,4,12031,46,N,E,N,N,D1,140-05,123RD   AVENUE,,02/28/2014
2014020500344001,L,2,4020,32,N,E,N,N,NA,559,VAN NEST AVENUE,,02/28/2014
2014012900076001,L,4,6843,30,N,E,N,N,D1,162-05,73RD   AVENUE,,02/28/2014
2014012800176001,L,4,3939,53,N,E,N,N,RP,120-01,9 AVENUE,,02/28/2014
2014012800076001,L,4,579,1180,N,E,N,N,SC,25-10,31ST   AVENUE,4F,02/28/2014
2014012400295002,L,3,6087,17,N,E,N,N,CR,9104,5 AVENUE,,02/28/2014
2014020500375001,L,3,6220,14,Y,P,Y,Y,RP,1120,BAY RIDGE PARKWAY,,02/28/2014
2014012701387001,L,4,7429,57,N,E,N,N,D1,56-07,FRANCIS LEWIS BLVD,,02/28/2014
2014012301321001,L,4,7136,34,N,E,N,N,D1,69-58,184TH   STREET,,02/28/2014
2014012700200001,L,3,7321,64,N,E,N,N,D2,2041,EAST 16TH   STREET,,02/28/2014
2014012801092001,L,3,7018,137,N,E,N,N,D1,2872,WEST 20TH   STREET,,02/28/2014
2014020500669001,L,4,3678,19,N,E,N,N,NA,71-24,66th   PLACE,,02/28/2014
2014013101084004,L,2,5117,55,N,E,N,N,CR,865,EAST 241 STREET,,02/28/2014
2014012700716002,L,4,10979,18,N,E,N,N,D1,112-11,203RD   STREET,,02/28/2014
2014020500987001,L,2,4301,40,N,E,N,N,NA,2022,COLDEN AVENUE,,02/28/2014
2014012900835003,L,4,1660,24,N,E,N,N,D3,27-38,HUMPHREYS STREET,,02/28/2014
2014020500600001,L,3,1767,54,N,E,N,N,NA,113,HART STREET,,02/28/2014
2014020500367001,L,3,5708,3,Y,P,Y,Y,RP,908,59th   STREET,,02/28/2014
2014012900237001,L,3,1453,71,N,E,N,N,AP,1545,ST MARKS AVENUE,16,02/28/2014
2014020500629001,L,3,4976,18,N,E,N,N,NA,584,EAST 43rd   STREET,,02/28/2014
2014020500654001,L,3,2300,17,N,E,N,N,NA,579,UNION AVENUE,,02/28/2014
2014012701389001,L,4,2492,158,N,E,N,N,D1,52-01,74TH   STREET,,02/28/2014
2014012600057001,L,4,7377,14,N,E,N,N,D1,50-26,201ST   STREET,,02/28/2014
2014012000377001,L,4,3343,5,N,E,N,N,D1,111-14,77TH   AVENUE,,02/28/2014
2014011500879001,L,4,1941,42,N,E,N,N,D3,54-21,102ND   STREET,,02/28/2014
2014012701284001,L,4,9086,36,N,E,N,N,GR,84-13,103RD   AVENUE,,02/28/2014
2014012701284001,L,4,9086,37,N,E,N,N,D3,84-11,103 AVENUE,,02/28/2014
2014011001084001,L,4,5384,36,N,E,N,N,D1,42-32,155TH   STREET,,02/28/2014
2014011001055001,L,4,7186,48,N,E,N,N,D2,73-69,198TH   STREET,,02/28/2014
2014011700665001,L,4,2645,5,N,P,N,N,D2,55-43,METROPOLITAN AVENUE,,02/28/2014
2014012900313001,L,4,10950,99,N,E,N,N,D1,190-44,111TH   AVENUE,,02/28/2014
2014012200535001,L,4,13491,24,N,E,N,N,D1,144-19,221ST STREET,,02/28/2014
2014012800833001,L,4,11353,61,N,E,N,N,RP,9027,133RD AVE,,02/28/2014
2013120301467001,L,2,3943,2310,N,E,N,N,SC,20,METROPOLITAN OVAL,9B,02/28/2014
2014012801104001,L,3,892,60,N,E,N,N,D2,337,21ST   STREET,,02/28/2014
2014012701277001,L,4,7600,19,N,E,N,N,D1,61-30,211TH STREET,,02/28/2014
2014012700873001,L,2,5075,77,N,E,N,N,D6,4543,CARPENTER AVENUE,,02/28/2014
2014020600331001,L,2,4750,12,N,E,N,N,NA,3351,GUNTHER AVENUE,,02/28/2014
2014011400996002,L,4,9895,51,N,E,N,N,D2,179-12,90TH AVE,,02/28/2014
2014020500835001,L,4,5240,12,N,E,N,N,AP,33-65,155th   STREET,,02/28/2014
2014020500926001,L,4,2907,63,N,E,N,N,NA,54-53,80th   STREET,,02/28/2014
2014012700568005,L,1,1009,37,N,E,N,N,TS,102,WEST 57TH STREET,TIMES,02/28/2014
2014012700568010,L,1,1009,37,N,E,N,N,TS,102,WEST 57TH STREET,TIMES,02/28/2014
2014013000974003,L,1,478,1046,N,E,N,N,SC,354,BROOME STREET,6I,02/28/2014
2014020500928001,L,4,13185,55,N,E,N,N,NA,139-36,230th   PLACE,,02/28/2014
2014020300588001,L,4,123,55,N,E,N,N,D1,48-05,39TH   AVENUE,,02/28/2014
2014012801469001,L,3,1660,29,N,E,N,N,D6,548,HANCOCK STREET,,02/28/2014
2014012300607001,L,4,620,42,N,E,N,N,D2,25-56,32ND   STREET,,02/28/2014
2014012100100001,L,4,3152,110,N,E,N,N,D1,64-13,ALDERTON STREET,,02/28/2014
2014010800809001,L,3,1483,56,N,E,N,N,D2,971A,PUTNAM AVENUE,,02/28/2014
2014020501002001,L,4,8819,43,N,E,N,N,NA,86-16,261st   STREET,,02/28/2014
2014020600389001,L,2,5387,48,N,E,N,N,NA,2869,WELLMAN AVENUE,,02/28/2014
2014013001105001,L,1,1006,1302,N,E,N,N,TS,1335,AVENUE OF THE AMER,TIMES,02/28/2014
2014013001105006,L,1,1006,1302,N,E,N,N,TS,1335,AVENUE OF THE AMER,TIMES,02/28/2014
2014013001105007,L,1,1006,1302,N,E,N,N,TS,1335,AVENUE OF THE AMER,TIMES,02/28/2014
2014013001105009,L,1,1006,1302,N,E,N,N,TS,1335,AVENUE OF THE AMER,TIMES,02/28/2014
2014013001105010,L,1,1006,1302,N,E,N,N,TS,1335,AVENUE OF THE AMER,TIMES,02/28/2014
2014012700724001,L,3,4796,1010,N,E,N,N,SC,384,MAPLE STREET,5B,02/28/2014
2014012700724001,L,3,4796,1009,N,E,N,N,SC,384,MAPLE ST,5A,02/28/2014
2014012700724001,L,3,4796,1007,N,E,N,N,SC,384,MAPLE STREET,4A,02/28/2014
2014012700724001,L,3,4796,1006,N,E,N,N,SC,384,MAPLE ST,3B,02/28/2014
2014012700724001,L,3,4796,1002,N,E,N,N,SC,384,MAPLE STREET,1B,02/28/2014
2014012700724001,L,3,4796,1001,N,E,N,N,SC,384,MAPLE ST,1A,02/28/2014
2014020500847001,L,3,3433,47,N,E,N,N,D1,87A,COOPER STREET,,02/28/2014
2014020500948001,L,2,5465,48,N,E,N,N,NA,1024,CLARENCE AVENUE,,02/28/2014
2014020501052001,L,4,7195,15,N,E,N,N,NA,75-32,181st   STREET,,02/28/2014
2014020501070001,L,4,10795,26,N,E,N,N,NA,101-05,222nd   STREET,,02/28/2014
2014020300427002,L,1,1321,131,N,E,N,N,D3,244,EAST 48TH STREET,,02/28/2014
2014021600012001,L,3,6372,23,N,E,N,N,D3,8667,19TH   AVENUE,,02/28/2014
2014021400516001,L,4,2437,52,N,E,N,N,CR,50-01,69TH   STREET,,02/28/2014
2014021400487001,L,4,3477,64,N,E,N,N,D4,1917,GATES AVENUE,,02/28/2014
2014020700266001,L,3,6176,49,N,E,N,N,D2,1169,72ND STREET,,02/28/2014
2014021400712001,L,4,3234,102,N,E,N,N,D2,67-117,BURNS STREET,,02/28/2014
2014022100085001,L,3,6100,26,N,E,N,N,D1,60,OLIVER STREET,,02/28/2014
2014022100107001,L,3,1204,62,N,E,N,N,AP,1537,PACIFIC STREET,,02/28/2014
2013112200612001,L,3,1402,65,N,E,N,N,D2,1649,PRESIDENT,,02/28/2014
2014022101076001,L,1,1725,141,N,E,N,N,D2,8,WEST 128 STREET,,02/28/2014
2014021200959001,L,2,3278,3,N,E,N,N,CR,2704,DECATUR AVENUE,,02/28/2014
2014021200129001,L,3,3420,26,N,E,N,N,D4,38,COVERT STREET,,02/28/2014
2014021400738001,L,3,5378,30,N,E,N,N,F1,722,CONEY ISLAND AVENUE,,02/28/2014
2014021400763001,L,3,5712,22,N,E,N,N,F1,1352,59TH   STREET,,02/28/2014
2014021200755001,L,3,7440,65,N,E,N,N,D1,2557,EAST 19TH STREET,,02/28/2014
2014021200747001,L,3,6234,71,N,E,N,N,D2,1423,77TH STREET,,02/28/2014
2014021200962001,L,3,1626,30,N,E,N,N,D3,698,LEXINGTON AVENUE,,02/28/2014
2014022001114001,L,3,1510,49,N,E,N,N,AP,489,CHAUNCEY STREET,,02/28/2014
2014020600327001,L,4,1602,1040,N,E,N,N,SC,94-01A,46TH AVENUE,8B3,02/28/2014
2014021300829001,L,2,3712,56,N,E,N,N,D1,1055,WHEELER AVENUE,,02/28/2014
2014021000065001,L,2,3300,72,N,E,N,N,D2,2669,BRIGGS AVENUE,,02/28/2014
2014021000013001,L,2,5543,155,N,E,N,N,D2,2882,DILL PLACE,,02/28/2014
2013110700981001,L,4,9799,16,N,E,N,N,CR,168-15,JAMAICA AVENUE,,02/28/2014
2014021801240001,L,1,1006,1068,N,E,N,N,OT,159,WEST 53RD   STREET,20C,02/28/2014
2014021200602001,L,2,4998,53,N,E,N,N,RP,709,EAST 234,,02/28/2014
2014021700701001,L,1,2042,1122,N,E,N,N,SC,2611,FREDRICK DOUGLASS BL,4I,02/28/2014
2014021700724001,L,1,1414,1062,N,E,N,N,SC,224,EAST 60TH   STREET,6G,02/28/2014
2014021700723001,L,1,1599,1325,N,E,N,N,SC,40,WEST 116 STREET,A1001,02/28/2014
2014021100070001,L,1,576,1546,N,E,N,N,SC,59,WEST 12TH   STREET,6E,02/28/2014
2014021200741001,L,2,4369,42,N,E,N,N,D1,2314,ESPLANADE,,02/28/2014
2014021200687001,L,2,4963,91,N,E,N,N,D1,2228,STRANG AVENUE,,02/28/2014
2014021800463001,L,1,16,9035,N,E,N,N,SC,10,LITTLE WEST STREET,21G,02/28/2014
2014021100490001,L,1,719,38,N,E,N,N,F1,401,WEST 21ST   STREET,,02/28/2014
2014022000757001,L,1,496,1103,N,E,N,N,SC,93,CROSBY STREET,3,02/28/2014
2014021200984007,L,1,1009,37,N,E,N,N,TS,102,WEST 57TH STREET,TIMES,02/28/2014
2014021200984008,L,1,1009,37,N,E,N,N,TS,102,WEST 57TH STREET,TIMES,02/28/2014
2014021200984010,L,1,1009,37,N,E,N,N,TS,102,WEST 57TH STREET,TIMES,02/28/2014
2014021200984011,L,1,1009,37,N,E,N,N,TS,102,WEST 57TH STREET,TIMES,02/28/2014
2014021200984014,L,1,1009,37,N,E,N,N,TS,102,WEST 57TH STREET,TIMES,02/28/2014
2014021200984015,L,1,1009,37,N,E,N,N,TS,102,WEST 57TH STREET,TIMES,02/28/2014
2014021200984017,L,1,1009,37,N,E,N,N,TS,102,WEST 57TH STREET,TIMES,02/28/2014
2014021101291001,L,2,4293,51,N,E,N,N,D3,2081,MATTHEWS AVENUE,,02/28/2014
2014021000212001,L,2,4701,28,N,E,N,N,RP,3754,PAULDING AVE,,02/28/2014
2014020701235001,L,2,3383,46,N,E,N,N,D3,370,EAST 235 STREET,,02/28/2014
2014022100606001,L,3,1782,142,N,E,N,N,D1,369,KOSCIUSZKO STREET,,02/28/2014
2013082900076002,L,4,3058,74,N,E,N,N,F1,73-13,METROPOLITAN AVENUE,,02/28/2014
2014010600510001,L,3,6804,6,N,E,N,N,D2,2114,QUENTIN ROAD,,02/28/2014
2014020700775001,L,2,3050,81,N,E,N,N,D2,2255,BATHGATE AVENUE,,02/28/2014
2014020900032001,L,2,3455,4,N,E,N,N,RP,211,WHITE PLAINS ROAD,,02/28/2014
2014011700663001,L,3,1360,54,N,E,N,N,F1,154,UTICA AVENUE,,02/28/2014
2014020400245003,L,4,11605,14,N,E,N,N,RP,109-16,125TH   STREET,,02/28/2014
2014021201260001,L,1,1009,37,N,E,N,N,TS,102,WEST 57TH STREET,TIMES,02/28/2014
2014021201260003,L,1,1009,37,N,E,N,N,TS,102,WEST 57TH STREET,TIMES,02/28/2014
2014021201260004,L,1,1009,37,N,E,N,N,TS,102,WEST 57TH STREET,TIMES,02/28/2014
2014021201260007,L,1,1009,37,N,E,N,N,TS,102,WEST 57TH STREET,TIMES,02/28/2014
2014021201260008,L,1,1009,37,N,E,N,N,TS,102,WEST 57TH STREET,TIMES,02/28/2014
2014021201260010,L,1,1009,37,N,E,N,N,TS,102,WEST 57TH STREET,TIMES,02/28/2014
2014021201260011,L,1,1009,37,N,E,N,N,TS,102,WEST 57TH STREET,TIMES,02/28/2014
2014021201260015,L,1,1009,37,N,E,N,N,TS,102,WEST 57TH STREET,TIMES,02/28/2014
2014021201260016,L,1,1009,37,N,E,N,N,TS,102,WEST 57TH STREET,TIMES,02/28/2014
2014021201260018,L,1,1009,37,N,E,N,N,TS,102,WEST 57TH STREET,TIMES,02/28/2014
2014021100244001,L,1,1228,1009,N,E,N,N,SC,2250,BROADWAY,1M,02/28/2014
2014021700748001,L,2,5094,44,N,E,N,N,D1,4419,BAYCHESTER AVENUE,,02/28/2014
2014021700547001,L,2,5006,12,N,E,N,N,D1,4238,DIGNEY AVENUE,,02/28/2014
2014021800104001,L,2,4305,23,N,E,N,N,VR,N/A,NEILL AVENUE,,02/28/2014
2014020600272001,L,3,8533,47,N,E,N,N,RP,3318,AVENUE T,,02/28/2014
2014021200231001,L,3,7085,159,N,E,N,N,D2,1927,WEST 3RD   STREET,,02/28/2014
2014021100055001,L,3,35,1013,N,E,N,N,SC,4,WATER STREET,5A,02/28/2014
2014021100917001,L,3,8802,124,N,E,N,N,D2,2725,FORD STREET,,02/28/2014
2014021101052001,L,3,6465,7,N,E,N,N,D2,242,BAY 22ND   STREET,,02/28/2014
2014022100702001,L,3,6523,23,N,E,N,N,AP,1320,CONEY ISLAND AVENUE,32,02/28/2014
2014021200218001,L,3,5107,1059,N,E,N,N,SC,49,LOTT STREET,2D,02/28/2014
2014021000088001,L,3,169,1066,N,E,N,N,SC,53,BOERUM PLACE,8D,02/28/2014
2014021200496001,L,3,6434,1019,N,E,N,N,SC,8799,BAY 16TH   STREET,2D,02/28/2014
2014020700095001,L,3,4570,100,N,E,N,N,RP,1083,GRANT AVENUE,,02/28/2014
2014021200724001,L,3,1855,1003,N,E,N,N,SC,76,MACDONOUGH STREET,3,02/28/2014
2014021101295001,L,3,1172,1005,N,E,N,N,SC,286,ST JOHNS PLACE,2-A,02/28/2014
2014020501080001,L,4,12863,46,N,E,N,N,NA,121-12,237th   STREET,,02/28/2014
2014020600367001,L,2,4557,30,N,E,N,N,NA,2946,LURTING AVENUE,,02/28/2014
2014012700480005,L,1,1009,37,N,E,N,N,TS,102,WEST 57TH STREET,TIMES,02/28/2014
2014012700480013,L,1,1009,37,N,E,N,N,TS,102,WEST 57TH STREET,TIMES,02/28/2014
2014020500551004,L,1,179,1108,N,E,N,N,SC,155,FRANKLIN STREET,5N,02/28/2014
2014012401078001,L,4,11727,19,N,E,N,N,D1,130-35,120TH   STREET,,02/28/2014
2013120501199003,L,4,1928,17,N,E,N,N,CR,102-30,CORONA,,02/28/2014
2014012900422001,L,3,4300,75,N,E,N,N,D2,711,NEW JERSEY AVENUE,,02/28/2014
2014020601108001,L,2,4480,68,N,E,N,N,NA,2545,EASTCHESTER ROAD,,02/28/2014
2014020601257001,L,2,3659,44,N,E,N,N,NA,943,FTELEY AVENUE,,02/28/2014
2014020601269001,L,2,4961,10,N,E,N,N,NA,3926,SETON AVENUE,,02/28/2014
2014020601288001,L,2,4000,54,N,E,N,N,NA,1631,OVERING STREET,,02/28/2014
2014012700455001,L,3,323,47,N,E,N,N,CR,26,STRONG PLACE,5,02/28/2014
2014012800473001,L,1,16,4010,N,E,N,N,SC,300,RECTOR PLACE,2E,02/28/2014
2014012800458001,L,1,1526,1253,N,E,N,N,SC,215,EAST 80TH   STREET,5E,02/28/2014
2014012801163001,L,1,1120,1069,N,E,N,N,SC,45,WEST 67TH   STREET,14B,02/28/2014
2014012801152001,L,1,1413,1004,N,E,N,N,SC,124,EAST 79TH   STREET,5A,02/28/2014
2014012701396001,L,1,1446,1206,N,E,N,N,SC,330,EAST 72ND   STREET,7,02/28/2014
2014020501003001,L,3,8302,14,N,E,N,N,D1,1471,EAST 99th   STREET,,02/28/2014
2014012200957001,L,3,1015,35,N,E,N,N,D1,274,10TH   STREET,,02/28/2014
2014012800802001,L,3,6609,30,N,E,N,N,D2,1654,EAST 3RD   STREET,,02/28/2014
2014013000111001,L,1,1826,1111,N,E,N,N,SC,220,WEST 111 STREET,3C,02/28/2014
2014012800249001,L,1,1515,1005,N,E,N,N,SC,110,EAST 87TH   STREET,4A,02/28/2014
2014012800249001,L,1,1515,1017,N,E,N,N,SC,110,EAST 87TH   STREET,4A,02/28/2014
2014012900391001,L,1,1171,1024,N,E,N,N,SC,200,RIVERSIDE BOULEVARD,410,02/28/2014
2014012900088001,L,1,1415,1191,N,E,N,N,SC,200,EAST 61ST   STREET,35B,02/28/2014
2014012900080001,L,1,1040,1151,N,E,N,N,SC,350,WEST 50TH   STREET,4H,02/28/2014
2014012900092001,L,1,16,1625,N,E,N,N,SC,30,LITTLE WEST STREET,PH2D,02/28/2014
2014012800107001,L,1,217,1023,N,E,N,N,SC,79,LAIGHT STREET,4F,02/28/2014
2014012700592001,L,4,3458,28,N,E,N,N,F1,750,ONDERDONK AVENUE,,02/28/2014
2014012700592001,L,4,3458,21,N,E,N,N,CR,1824,PALMETTO STREET,,02/28/2014
2014020300866001,L,1,1347,1067,N,E,N,N,SC,300,EAST 55TH   STREET,15D,02/28/2014
2014020600219001,L,4,1755,55,N,E,N,N,RP,111-27,37th   AVENUE,,02/28/2014
2014020600239001,L,4,13696,50,N,E,N,N,NA,148-63,HOOK CREEK BOULEVARD,,02/28/2014
2014020600241001,L,4,13022,87,N,E,N,N,NA,137-28,WESTGATE STREET,,02/28/2014
2014012900050001,L,3,6060,118,N,E,N,N,D1,138,88TH   STREET,,02/28/2014
2014012300515001,L,3,4879,32,N,E,N,N,D1,170,EAST 43RD   STREET,,02/28/2014
2014020501061001,L,1,145,1306,N,E,N,N,NA,97,READE STREET,2F,02/28/2014
2014012600056001,L,3,45,1150,N,E,N,N,SC,70,WASHINGTON STREET,8R,02/28/2014
2014012400435001,L,3,802,27,N,E,N,N,D2,750,51ST   STREET,,02/28/2014
2014012100891001,L,1,141,1405,N,E,N,N,SC,321,GREENWICH STREET,D,02/28/2014
2014020301137001,L,3,5511,111,N,E,N,N,D2,1712,59TH   STREET,,02/28/2014
2014013000335001,L,3,6609,30,N,E,N,N,D2,1654,EAST 3RD   STREET,,02/28/2014
2014020300880001,L,1,1151,1152,N,E,N,N,SC,10,WEST END AVENUE,25B,02/28/2014
2014020300857001,L,1,18,1288,N,E,N,N,SC,88,GREENWICH STREET,1401,02/28/2014
2014020300899001,L,1,1347,1067,N,E,N,N,SC,300,EAST 55TH   STREET,15D,02/28/2014
2014020300013001,L,1,969,1403,N,E,N,N,SC,415,EAST 37TH   STREET,42J,02/28/2014
2014020300011001,L,1,851,1435,N,E,N,N,SC,940,BROADWAY,PH-T,02/28/2014
2014013100027001,L,1,79,1154,N,E,N,N,SC,71,NASSAU STREET,13C,02/28/2014
2014011500505001,L,1,594,1205,N,E,N,N,SC,491,GREENWICH STREET,2B,02/28/2014
2014011500490001,L,1,1449,1016,N,E,N,N,SC,330,EAST 75TH   STREET,3E,02/28/2014
2014010700148001,L,4,3403,34,N,E,N,N,D3,18-80,HIMROD STREET,,02/28/2014
2014020300599002,L,4,2130,42,N,E,N,N,D2,102-39,66TH   AVENUE,,02/28/2014
2014020300132001,L,4,10493,83,N,E,N,N,D1,88-52,199TH   STREET,,02/28/2014
2014020300450001,L,4,9382,30,N,E,N,N,D2,102-01,97TH   AVENUE,,02/28/2014
2014013000643001,L,4,1496,1004,N,E,N,N,SC,41-25,76TH   STREET,2B,02/28/2014
2014012800543001,L,4,10516,94,N,E,N,N,D1,86-91,PALO ALTO STREET,,02/28/2014
2014020600347001,L,4,3902,9,N,E,N,N,NA,104-03,UNION TURNPIKE,,02/28/2014
2013091000331001,L,4,7328,17,N,E,N,N,D1,47-07,211TH STREET,,02/28/2014
2014020601294001,L,2,3483,60,N,E,N,N,D1,302,TORRY AVENUE,,02/28/2014
2014012900048001,L,3,6585,63,N,E,N,N,D1,1571,EAST 3RD STREET,,02/28/2014
2014020300014001,L,1,1435,1016,N,E,N,N,SC,303,EAST 60TH   STREET,7B,02/28/2014
2014012800077001,L,1,2215,319,N,E,N,N,D1,166,WEST 228 STREET,,02/28/2014
2013082800058001,L,4,9129,53,N,E,N,N,D2,107-57,76TH STREET,,02/28/2014
2013090900915001,L,4,1863,51,N,E,N,N,D3,4817,92ND STREET,,02/28/2014
2014013100115001,L,4,1450,26,N,E,N,N,D2,34-40,90TH STREET,,02/28/2014
2014013100122001,L,4,6598,31,N,E,N,N,D1,136-27,71ST ROAD,,02/28/2014
2014012900776001,L,3,5958,16,N,E,N,N,D1,124,77TH STREET,,02/28/2014
2014012800075001,L,1,1830,1242,N,E,N,N,PS,2110,FREDRICK DOUGLASS BL,P2,02/28/2014
2014020600214001,L,3,6919,1514,N,E,N,N,RP,2551,WEST 15th   STREET,P2,02/28/2014
2014020600214001,L,3,6919,1502,N,E,N,N,RP,2553,WEST 15th   STREET,2B1,02/28/2014
2014020600351001,L,4,13659,10,N,E,N,N,NA,149-52,WELLER LANE,,02/28/2014
2014013100118001,L,4,4822,23,N,E,N,N,D2,150-38,28TH AVENUE,,02/28/2014
2014012800829001,L,4,1703,85,N,E,N,N,D2,32-05,108TH   STREET,,02/28/2014
